Frame,ROI_location,ROI_transition,Distance_cm,Velocity,Acceleration
92,b2,False,0.3146556542324332,0.09439669626972995,-0.0015096651835337649
93,b2,False,0.314487913656485,0.09434637409694549,0.4051094141354597
94,b2,False,0.3595000707826472,0.10785002123479415,-0.03892367198854774
95,b2,False,0.3551752183394752,0.10655256550184256,-0.5207870847263391
96,b2,False,0.2973099867032153,0.08919299601096459,-0.30806257390936387
97,b2,False,0.2630808118243971,0.07892424354731913,-0.32693802713917086
98,b2,False,0.2267543643644892,0.06802630930934676,-0.22319935139527222
99,b2,False,0.2019544364316812,0.060586330929504356,-0.001868540647956135
100,b2,False,0.2017468208041305,0.06052404624123915,-0.37451506372757654
101,b2,False,0.1601340359455109,0.04804021078365327,-0.5105801758883939
102,b2,False,0.1034029052912449,0.03102087158737347,0.13977411298330747
103,b2,False,0.1189333622893902,0.035680008686817054,-0.8036884626068014
104,b2,False,0.0296346442219678,0.00889039326659034,-0.12786166128635099
105,b2,False,0.0154277929679288,0.00462833789037864,0.38493173505780265
106,b2,False,0.0581979857521291,0.01745939572563873,0.6016962838577096
107,b2,False,0.1250531284029857,0.037515938520895714,0.1271086531240606
108,b2,False,0.1391763120834369,0.04175289362503107,0.2355473934074151
109,b2,False,0.1653482446842608,0.04960447340527824,0.2755257566414437
110,b2,False,0.1959622176444212,0.05878866529332636,0.2764461610268288
111,b2,False,0.2266784577585133,0.06800353732755399,0.2559411833712777
112,b2,False,0.2551163670219886,0.07653491010659658,-0.32455690479005217
113,b2,False,0.2190544887119828,0.06571634661359484,-0.09185684189581544
114,b2,False,0.2088481729457811,0.06265445188373432,0.29915341834070974
115,b2,False,0.2420874416503044,0.07262623249509131,-0.09456746021537135
116,b2,False,0.2315799460708187,0.0694739838212456,-0.10880924487685115
117,b2,False,0.2194900299733908,0.06584700899201723,-0.1620294412081598
118,b2,False,0.2014867587280397,0.060446027618411904,-0.18478074241506054
119,b2,False,0.1809555651263663,0.054286669537909886,-0.11625192938409634
120,b2,False,0.1680386840836889,0.050411605225106675,-0.5131271798299271
121,b2,False,0.1110245529914748,0.03330736589744244,0.19767398892489532
122,b2,False,0.1329883295386854,0.039896498861605616,0.026260328396492255
123,b2,False,0.1359061438049623,0.04077184314148869,-0.00047233026709128656
124,b2,False,0.1358536626641744,0.040756098799252315,-0.2052337877370367
125,b2,False,0.1130499084711703,0.03391497254135109,-0.02639807866322466
126,b2,False,0.1101167886197009,0.03303503658591027,0.22974519271788896
127,b2,False,0.1356440322550219,0.04069320967650657,-0.5110965806381658
128,b2,False,0.0788555232952257,0.02365665698856771,-0.42060612410013054
129,b2,False,0.0321215095063223,0.00963645285189669,-0.24068656585902962
130,b2,False,0.0053785577442079,0.00161356732326237,0.3778483361675184
131,b2,False,0.0473617062072655,0.014208511862179649,0.30617637416018456
132,b2,False,0.0813813033361749,0.024414391000852468,-0.06926606246685146
133,b2,False,0.0736850741731914,0.02210552225195742,0.013941562553526528
134,b2,False,0.0752341366791388,0.022570241003741637,-0.11611699962134306
135,b2,False,0.0623322478323229,0.018699674349696868,-0.2052860431405851
136,b2,False,0.039522687483369,0.011856806245010698,-0.04567409736407544
137,b2,False,0.0344477877762495,0.01033433633287485,0.4665804841104219
138,b2,False,0.0862900637885186,0.02588701913655558,-0.26599596330439623
139,b2,False,0.0567349567546968,0.01702048702640904,-0.05281868952812338
140,b2,False,0.0508662134737942,0.01525986404213826,0.2201924512908927
141,b2,False,0.0753320413950045,0.02259961241850135,-0.3825185340713067
142,b2,False,0.0328299820537482,0.00984899461612446,-0.00039637536983098964
143,b2,False,0.0327859403459892,0.00983578210379676,0.11102534412780507
144,b2,False,0.0451220896935231,0.01353662690805693,0.6633468847813004
145,b2,False,0.1188272991136676,0.03564818973410028,0.30791457754577006
146,b2,False,0.1530400299520865,0.045912008985625946,0.41899014606824825
147,b2,False,0.1995944906263363,0.05987834718790089,-0.3186968026324276
148,b2,False,0.1641837347782888,0.049255120433486635,-0.021633829338105967
149,b2,False,0.1617799759629437,0.0485339927888831,-0.16620669857783044
150,b2,False,0.1433125650098514,0.04299376950295542,0.12437457287381999
151,b2,False,0.1571319619958314,0.04713958859874942,0.666745943642756
152,b2,False,0.2312148446228043,0.06936445338684129,0.5044771253037106
153,b2,False,0.2872678585454388,0.08618035756363164,0.1544222748704159
154,b2,False,0.3044258890865961,0.09132776672597884,0.47765872721928226
155,b2,False,0.3574990809998497,0.10724972429995491,0.2689338168179656
156,b2,False,0.3873806162018459,0.11621418486055377,0.30602658164738283
157,b2,False,0.4213835697182218,0.12641507091546653,-0.13686063259859965
158,b2,False,0.4061768327628218,0.12185304982884654,-0.2810768015578903
159,b2,False,0.3749460770341673,0.1124838231102502,-0.03160140841103498
160,b2,False,0.3714348094329412,0.11143044282988236,0.4638338209480892
161,b2,False,0.4229719006493956,0.12689157019481867,-0.7001160583556258
162,b2,False,0.3451812274987705,0.10355436824963114,-0.20983838646206246
163,b2,False,0.321865851225208,0.0965597553675624,-0.039386898020536965
164,b2,False,0.3174895292229261,0.09524685876687783,-0.23153942887883097
165,b2,False,0.2917629260141671,0.08752887780425013,-0.2956393568262511
166,b2,False,0.2589141085890281,0.07767423257670843,0.1788455377159208
167,b2,False,0.2787858350019082,0.08363575050057245,0.13475516516873579
168,b2,False,0.2937586311317677,0.08812758933953031,-0.015096267309175071
169,b2,False,0.2920812680974149,0.08762438042922448,-0.3037711493340464
170,b2,False,0.2583289181714098,0.07749867545142293,0.01434643598691318
171,b2,False,0.2599229666144001,0.07797688998432004,-0.07394030561349754
172,b2,False,0.2517073771017893,0.07551221313053678,0.09723277081504805
173,b2,False,0.2625110183034613,0.07875330549103839,-0.005607267377008562
174,b2,False,0.2618879885949048,0.07856639657847143,-0.43133930862562775
175,b2,False,0.2139613987476128,0.06418841962428384,-0.2817437339305585
176,b2,False,0.1826565394219952,0.05479696182659856,-0.22179212163893797
177,b2,False,0.1580129703510021,0.047403891105300626,-0.4104802547370513
178,b2,False,0.1124040531579964,0.033721215947398915,-0.2629929032429408
179,b2,False,0.0831826194643363,0.02495478583930089,-0.5511616457085693
180,b2,False,0.0219424366078286,0.006582730982348579,0.4760937981099495
181,b2,False,0.0748417475089341,0.02245252425268023,0.5051817312275609
182,b2,False,0.1309730509786631,0.03929191529359893,0.3170649701245887
183,b2,False,0.1662024921036174,0.049860747631085216,0.5384291768783827
184,b2,False,0.2260279562012155,0.06780838686036464,0.574405215797542
185,b2,False,0.2898507579564979,0.08695522738694937,0.2956345358236523
186,b2,False,0.3226990397146815,0.09680971191440445,-0.2533891376102283
187,b2,False,0.2945446910913228,0.08836340732739684,-0.30235059102993567
188,b2,False,0.2609501809768855,0.07828505429306565,-0.43838930446687807
189,b2,False,0.2122402582583435,0.06367207747750304,0.21064872324387154
190,b2,False,0.235645671952107,0.0706937015856321,0.3201335540490996
191,b2,False,0.2712160668464514,0.08136482005393542,0.12495883281521389
192,b2,False,0.2851003816036974,0.08553011448110921,-0.39056763595219257
193,b2,False,0.2417039776090093,0.0725111932827028,-0.08048851425631373
194,b2,False,0.2327608093583078,0.06982824280749234,0.2557512426637466
195,b2,False,0.2611776140987241,0.07835328422961722,0.22768638602376698
196,b2,False,0.2864761014346982,0.08594283043040946,-0.7940450970854576
197,b2,False,0.1982488684252029,0.05947466052756087,-0.16402280350887538
198,b2,False,0.1800241124797723,0.05400723374393169,0.17737848228939207
199,b2,False,0.1997328327341492,0.05991984982024476,0.24390310459297473
200,b2,False,0.2268331776889242,0.06804995330667725,0.024467889381800806
201,b2,False,0.2295518320646798,0.06886554961940394,0.12371340684026941
202,b2,False,0.2432977661580431,0.07298932984741292,-0.41325305083441644
203,b2,False,0.1973807605097746,0.059214228152932376,-0.08669992551703178
204,b2,False,0.1877474354523266,0.05632423063569798,-0.09663054618957591
205,b2,False,0.1770107080979293,0.053103212429378786,0.033557584542093094
206,b2,False,0.1807393286026063,0.05422179858078189,-0.15322581937644214
207,b2,False,0.1637142375607794,0.04911427126823382,-0.3084580480618951
208,b2,False,0.1294411211094577,0.038832336332837315,-0.36119222127218
209,b2,False,0.0893086520792155,0.02679259562376465,-0.4786437597441768
210,b2,False,0.0361260121076403,0.010837803632292088,0.19434053345571542
211,b2,False,0.0577194047138309,0.01731582141414927,0.5749438106988819
212,b2,False,0.12160205034704,0.036480615104112,0.8736178301671961
213,b2,False,0.2186706981433951,0.06560120944301853,0.5839343690290135
214,b2,False,0.2835522947021744,0.08506568841065232,0.7786264731957528
215,b2,False,0.3700663472794803,0.11101990418384408,-0.44885238172430775
216,b2,False,0.3201938604212239,0.09605815812636716,-1.270397231573397
217,b2,False,0.1790386124686242,0.05371158374058726,1.9772501962895102
218,b2,False,0.3987330787230142,0.11961992361690427,-0.29642724251345093
219,b2,False,0.3657967184437419,0.10973901553312257,-1.23784699754611
220,b2,False,0.2282581631608408,0.06847744894825224,0.8705266530915987
221,b2,False,0.3249833468376851,0.09749500405130553,-0.3345501221576999
222,b2,False,0.2878111110423851,0.08634333331271553,-0.95599097127783
223,b2,False,0.1815898920115151,0.05447696760345453,-0.1846684837386784
224,b2,False,0.1610711715961064,0.04832135147883192,-0.093608575427446
225,b2,False,0.1506702187708346,0.045201065631250384,-0.32501618866402304
226,b2,False,0.1145573089192765,0.03436719267578295,0.007379874643127296
227,b2,False,0.1153772949907351,0.034613188497220525,-0.5419782471617801
228,b2,False,0.0551574897505373,0.01654724692516119,0.23701849180371715
229,b2,False,0.0814928777287281,0.024447863318618427,0.11937678186154412
230,b2,False,0.094756964602233,0.028427089380669898,-0.019727588965503494
231,b2,False,0.0925650102727326,0.02776950308181978,-0.13795806819060633
232,b2,False,0.0772363360293319,0.02317090080879957,0.4175296742312343
233,b2,False,0.1236285220550246,0.03708855661650738,-0.6496039574790381
234,b2,False,0.0514503045573537,0.015435091367206109,0.3016721873034541
235,b2,False,0.0849694364799597,0.02549083094398791,-0.06999701702429167
236,b2,False,0.0771919901439273,0.02315759704317819,0.06295522685439328
237,b2,False,0.084187015349971,0.025256104604991298,0.5636728794213315
238,b2,False,0.1468173352856745,0.04404520058570235,-0.04652121696264916
239,b2,False,0.1416483111787135,0.04249449335361404,-0.1025743142773089
240,b2,False,0.1302511651479014,0.03907534954437041,-0.12041356295776129
241,b2,False,0.1168718803748168,0.035061564112445036,-0.1629085224520187
242,b2,False,0.0987709334357036,0.02963128003071108,-0.5390906620173308
243,b2,False,0.0388719709893335,0.01166159129680005,-0.013975195097272516
244,b2,False,0.037319171534081,0.0111957514602243,-0.2447838178138935
245,b2,False,0.0101209695547595,0.0030362908664278497,0.24592162403646717
246,b2,False,0.0374455944477003,0.011233678334310089,0.24906565478527384
247,b2,False,0.0651195560905085,0.01953586682715255,0.04321384417457538
248,b2,False,0.069921094332128,0.020976328299638396,0.200823744152197
249,b2,False,0.0922348436823721,0.02767045310471163,0.021269557156245247
250,b2,False,0.0945981278108438,0.028379438343253138,0.7929490989808036
251,b2,False,0.1827035832531553,0.05481107497594659,0.18825460810458217
252,b2,False,0.2036207619314422,0.06108622857943266,0.006495550370581443
253,b2,False,0.2043424897503957,0.06130274692511871,0.00893160988778334
254,b2,False,0.2053348908490383,0.06160046725471149,-0.17210133057284444
255,b2,False,0.1862125207853889,0.05586375623561667,-0.647213523353281
256,b2,False,0.1142999070794688,0.03428997212384064,0.42677223151496313
257,b2,False,0.1617190439144647,0.04851571317433941,0.2642308386914916
258,b2,False,0.1910780259912971,0.057323407797389134,-0.3115711344243295
259,b2,False,0.1564590110552605,0.04693770331657815,-0.3218160139099192
260,b2,False,0.1207016761763806,0.036210502852914175,0.21945976365147862
261,b2,False,0.1450860943598782,0.04352582830796346,0.32934241734872916
262,b2,False,0.1816796962875148,0.054503908886254435,-0.17801451943432917
263,b2,False,0.161900305239256,0.048570091571776795,0.0779600520525077
264,b2,False,0.1705625332450902,0.05116875997352705,0.011199634896531807
265,b2,False,0.1718069371224826,0.05154208113674478,-0.9096548454584513
266,b2,False,0.070734176515988,0.0212202529547964,-0.16515675956982157
267,b2,False,0.0523834254526745,0.015715027635802348,-0.19164107238145284
268,b2,False,0.0310899729658464,0.00932699188975392,0.6107898928835339
269,b2,False,0.0989555166195724,0.029686654985871717,0.21128862419276043
270,b2,False,0.122432030418768,0.0367296091256304,0.3105794715396615
271,b2,False,0.1569408605898415,0.04708225817695245,0.03685838932198787
272,b2,False,0.1610362371811735,0.04831087115435204,-0.023581153715850622
273,b2,False,0.1584161089905234,0.04752483269715702,0.37277209867793754
274,b2,False,0.1998352310658498,0.05995056931975494,-0.059785830769434264
275,b2,False,0.1931923609803571,0.05795770829410713,0.03271861778989832
276,b2,False,0.1968277629570125,0.05904832888710374,-0.7489260817126793
277,b2,False,0.1136137538778259,0.034084126163347765,0.2974002061766985
278,b2,False,0.1466582212307924,0.043997466369237716,0.5501344454027459
279,b2,False,0.2077842707199864,0.062335281215995915,-0.01724277320115021
280,b2,False,0.2058684070309697,0.06176052210929091,-0.4867046417929652
281,b2,False,0.151790113498418,0.0455370340495254,-0.7075553678748595
282,b2,False,0.0731728504012114,0.021951855120363416,-0.03858099776110079
283,b2,False,0.0688860728722002,0.020665821861660057,0.1156895071132185
284,b2,False,0.0817404625514467,0.024522138765434007,-0.4495084669290536
285,b2,False,0.0317950773371074,0.00953852320113222,0.098701949778912
286,b2,False,0.0427619606458754,0.01282858819376262,0.08141701952372576
287,b2,False,0.0518082961485116,0.01554248884455348,0.10030156234337874
288,b2,False,0.0629529141866648,0.018885874255999437,-0.08729678144882243
289,b2,False,0.0532532718034623,0.01597598154103869,-0.046714839320411095
290,b2,False,0.0480627341011944,0.01441882023035832,-0.21593059301468792
291,b2,False,0.0240704459884513,0.007221133796535389,-0.10532497372593477
292,b2,False,0.0123676711300141,0.00371030133900423,-0.005323774320684905
293,b2,False,0.011776140649938,0.0035328421949814,0.10794611576806021
294,b2,False,0.0237701535130558,0.00713104605391674,-0.037609361287992034
295,b2,False,0.0195913355921678,0.005877400677650339,0.4149043727046326
296,b2,False,0.0656918214482381,0.019707546434471427,0.022403298550383137
297,b2,False,0.0681810768427251,0.02045432305281753,-0.11956949615157667
298,b2,False,0.0548955772703277,0.01646867318109831,-0.36903002545530356
299,b2,False,0.0138922411086273,0.0041676723325881895,0.4285924811417241
300,b2,False,0.0615136279021522,0.01845408837064566,0.0266052143570112
301,b2,False,0.064469762830709,0.0193409288492127,-0.03553476477781592
302,b2,False,0.0605214556331739,0.01815643668995217,-0.4039270968502368
303,b2,False,0.0156406670942587,0.0046922001282776096,0.012449751631670725
304,b2,False,0.017023972831111,0.0051071918493333,0.25757786488390466
305,b2,False,0.0456437355959893,0.01369312067879679,-0.02083231164114626
306,b2,False,0.0433290343025286,0.01299871029075858,-0.033690366115683365
307,b2,False,0.0395856602896749,0.011875698086902468,0.13345512797341805
308,b2,False,0.0544140078422769,0.01632420235268307,-0.2852357312961045
309,b2,False,0.0227211488093764,0.0068163446428129194,-0.1816367541797277
310,b2,False,0.0025392872338511,0.0007617861701553299,0.022165811183206804
311,b2,False,0.0050021551430963,0.00150064654292889,-0.008679399154294505
312,b2,False,0.0040377774592858,0.0012113332377857399,0.011877810098129106
313,b2,False,0.0053575341368557,0.00160726024105671,0.40623057139373725
314,b2,False,0.0504942642917154,0.015148279287514619,0.09415856595697296
315,b2,False,0.0609563271758235,0.01828689815274705,-0.39281136637848574
316,b2,False,0.0173106198004362,0.00519318594013086,-0.0613114795561599
317,b2,False,0.0104982331830851,0.00314946995492553,-0.0543011958921096
318,b2,False,0.0044647669728507,0.00133943009185521,0.2579461555324032
319,b2,False,0.0331254509208955,0.009937635276268649,0.348968949907761
320,b2,False,0.0718997786884245,0.02156993360652735,-0.2107634261212224
321,b2,False,0.0484816202305109,0.014544486069153269,0.03274361631789482
322,b2,False,0.0521197998213881,0.01563593994641643,0.08080510605837576
323,b2,False,0.0610981449389854,0.01832944348169562,-0.3353125136273658
324,b2,False,0.0238411989803892,0.00715235969411676,0.02858351654874418
325,b2,False,0.027017145263583,0.0081051435790749,-0.202199177633598
326,b2,False,0.004550569970961,0.0013651709912883,0.0628066309340943
327,b2,False,0.0115290845191937,0.00345872535575811,-0.010315909950666308
328,b2,False,0.010382872302453,0.0031148616907359,0.0061404740160876095
329,b2,False,0.0110651471931294,0.0033195441579388202,0.017843464231289092
330,b2,False,0.0130477543299393,0.00391432629898179,0.014133453876425698
331,b2,False,0.0146181380939866,0.00438544142819598,0.41164679017860395
332,b2,False,0.0603566703360537,0.01810700110081611,-0.2882620032899733
333,b2,False,0.02832755885939,0.008498267657816999,0.7857840815153126
334,b2,False,0.1156369012499803,0.03469107037499409,-0.19379296940262208
335,b2,False,0.0941043490941334,0.02823130472824002,-0.16602113035716748
336,b2,False,0.0756575568322259,0.02269726704966777,0.14843978115077244
337,b2,False,0.0921508658489784,0.027645259754693518,0.10618934801512767
338,b2,False,0.1039496822951037,0.031184904688531107,0.4254504376098923
339,b2,False,0.1512219531406473,0.045366585942194185,0.30464283781350293
340,b2,False,0.1850711573421476,0.05552134720264428,0.5584251185425918
341,b2,False,0.2471183927357689,0.07413551782073068,0.41827812273346754
342,b2,False,0.2935937397061542,0.08807812191184626,-0.24962201726904276
343,b2,False,0.2658579600095939,0.07975738800287817,0.07865576949644376
344,b2,False,0.2745974899536432,0.08237924698609296,-0.2849091976845461
345,b2,False,0.2429409124331381,0.07288227372994142,-0.22452102894729875
346,b2,False,0.2179941314389938,0.06539823943169813,-0.6884991818277658
347,b2,False,0.1414942223470198,0.04244826670410594,-0.448421330792547
348,b2,False,0.0916696300367368,0.02750088901102104,-0.22659186294547207
349,b2,False,0.0664927563761288,0.019947826912838636,-0.14492413638455567
350,b2,False,0.0503900745556226,0.01511702236668678,0.026339458719858207
351,b2,False,0.0533166810800513,0.015995004324015388,-0.39398666402060184
352,b2,False,0.0095403850777622,0.0028621155233286596,0.004746122338288518
353,b2,False,0.0100677320042387,0.0030203196012716102,0.06004725536272228
354,b2,False,0.0167396492667634,0.0050218947800290195,0.09196141258382938
355,b2,False,0.0269575839983,0.008087275199489999,-0.03360628254972867
356,b2,False,0.0232235526038857,0.00696706578116571,0.30940904820482185
357,b2,False,0.0576023357377548,0.01728070072132644,-0.20309314158915298
358,b2,False,0.0350364311167378,0.01051092933502134,0.5732824457646639
359,b2,False,0.0987344806461449,0.02962034419384347,0.02307257213997868
360,b2,False,0.1012980997728092,0.030389429931842758,0.6354619894694052
361,b2,False,0.171904987491632,0.0515714962474896,-0.06396478921450816
362,b2,False,0.16479778869002,0.049439336607005994,-0.32972507982948235
363,b2,False,0.1281616687089664,0.038448500612689916,-0.03479310715865838
364,b2,False,0.1242957679135599,0.03728873037406797,-0.2545350653510721
365,b2,False,0.096014093985663,0.0288042281956989,-0.3314996866836918
366,b2,False,0.0591807954652528,0.01775423863957584,-0.114782554484181
367,b2,False,0.0464271783003438,0.013928153490103139,-0.008287168203939595
368,b2,False,0.0455063818332394,0.01365191454997182,-0.19544450447395617
369,b2,False,0.0237903257805776,0.00713709773417328,0.00775741774732378
370,b2,False,0.0246522610858358,0.007395678325750739,0.1774565869473144
371,b2,False,0.0443696596355374,0.013310897890661219,0.41410571346271613
372,b2,False,0.0903814055758392,0.027114421672751757,-0.011335304875615196
373,b2,False,0.0891219272563264,0.026736578176897917,-0.11765567573867156
374,b2,False,0.076049074396474,0.022814722318942198,0.07534103919300095
375,b2,False,0.0844203009734741,0.02532609029204223,-0.02954029451408817
376,b2,False,0.0811380460274643,0.02434141380823929,-0.0230021979876811
377,b2,False,0.0785822462510553,0.023574673875316587,-0.17563457692302203
378,b2,False,0.0590672932596084,0.01772018797788252,-0.023947067406200374
379,b2,False,0.0564065079922528,0.01692195239767584,-0.35056276565888617
380,b2,False,0.0174550895857099,0.00523652687571297,0.1571340894951069
381,b2,False,0.034914432862944,0.0104743298588832,0.0023173142361642037
382,b2,False,0.0351719122225178,0.01055157366675534,0.44157295787323403
383,b2,False,0.0842355742084327,0.025270672262529808,-0.07082387466358323
384,b2,False,0.0763662548013679,0.022909876440410367,-0.024272749455593323
385,b2,False,0.0736692826396353,0.02210078479189059,0.1017315089108865
386,b2,False,0.0849727836297338,0.02549183508892014,0.06980515879211467
387,b2,False,0.0927289123844132,0.027818673715323962,-0.07955932955559578
388,b2,False,0.0838889868782359,0.02516669606347077,-0.2802679431967386
389,b2,False,0.0527481043008205,0.01582443129024615,-0.2271135738927123
390,b2,False,0.0275132627571858,0.00825397882715574,0.12768793582897894
391,b2,False,0.0417008111826279,0.012510243354788371,-0.08109373167840697
392,b2,False,0.0326903965516938,0.009807118965508139,0.35484215495416027
393,b2,False,0.0721173026577116,0.02163519079731348,0.1821565213467785
394,b2,False,0.092356916140687,0.027707074842206098,-0.04577472727204407
395,b2,False,0.0872708353326821,0.02618125059980463,0.11585456692756557
396,b2,False,0.1001435649913005,0.03004306949739015,-0.13240219222860475
397,b2,False,0.0854322102992333,0.02562966308976999,0.2470515611908725
398,b2,False,0.1128823837648858,0.03386471512946574,0.1391774247086653
399,b2,False,0.1283465420658486,0.038503962619754584,0.5673071227569801
400,b2,False,0.1913806668166242,0.057414200044987256,-0.47512558933172
401,b2,False,0.1385889346686553,0.04157668040059659,0.6397539630027117
402,b2,False,0.2096727083356233,0.06290181250068698,-0.20412075610598734
403,b2,False,0.1869926243238469,0.05609778729715407,-0.16302894173375201
